iyear,imonth,iday,country,country_txt,region,region_txt,provstate,city,latitude,longitude,attacktype1,attacktype1_txt,targtype1,targtype1_txt,natlty1,natlty1_txt,gname,weaptype1,weaptype1_txt,nkill,propextent,propextent_txt
2016,1,25,92,India,6,South Asia,Jharkhand,Chhatarpur,24.373364,84.19353,5,Hostage Taking (Barricade Incident),16,Telecommunication,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,0.0,4.0,Unknown
2016,1,25,92,India,6,South Asia,Jharkhand,Kurum,23.738904,83.822661,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,26,92,India,6,South Asia,Punjab,Reru Chowk,31.360413,75.591597,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,26,92,India,6,South Asia,Meghalaya,Lad Rymbai,25.372534,92.32579,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,1,26,92,India,6,South Asia,Odisha,Daliakhuji,19.622918,83.497771,7,Facility/Infrastructure Attack,1,Business,92.0,India,Maoists,8,Incendiary,0.0,4.0,Unknown
2016,1,26,92,India,6,South Asia,Odisha,Kuaghar,19.960063,83.986221,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Maoists,13,Unknown,1.0,,
2016,1,27,92,India,6,South Asia,Odisha,Hatamuniguda,19.583711,83.500638,3,Bombing/Explosion,4,Military,92.0,India,Maoists,6,Explosives,0.0,,
2016,1,27,92,India,6,South Asia,Madhya Pradesh,Kasiyar,24.728837,79.559957,3,Bombing/Explosion,3,Police,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,7.0,3.0,Minor (likely < $1 million)
2016,1,25,92,India,6,South Asia,Bihar,Banua,24.584417,84.410549,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2016,1,28,92,India,6,South Asia,Assam,New Sangbar,25.346916,93.017381,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Unknown,13,Unknown,0.0,,
2016,1,27,92,India,6,South Asia,Chhattisgarh,Bijapur district,18.860685,80.738027,7,Facility/Infrastructure Attack,1,Business,92.0,India,Maoists,8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2016,1,27,92,India,6,South Asia,Manipur,Imphal,24.797922,93.940517,3,Bombing/Explosion,1,Business,92.0,India,Unknown,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,1,28,92,India,6,South Asia,Uttar Pradesh,Chitrakoot district,25.065807,81.085714,3,Bombing/Explosion,19,Transportation,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,28,92,India,6,South Asia,Chhattisgarh,Korra,18.578274,81.518644,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2016,1,28,92,India,6,South Asia,Assam,Haflong,25.16331,93.012824,3,Bombing/Explosion,3,Police,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,28,92,India,6,South Asia,Assam,Haflong,25.16331,93.012824,2,Armed Assault,22,Violent Political Party,92.0,India,Unknown,5,Firearms,0.0,,
2016,1,28,92,India,6,South Asia,Assam,Unknown,26.267087,93.246986,2,Armed Assault,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,0.0,,
2016,1,28,92,India,6,South Asia,Assam,Thaijuari,25.556608,92.969476,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Unknown,13,Unknown,0.0,,
2016,1,31,92,India,6,South Asia,Odisha,Taupadar,18.854199,82.737644,2,Armed Assault,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,0.0,4.0,Unknown
2016,1,31,92,India,6,South Asia,Odisha,Kasuguda,18.629994,82.971984,2,Armed Assault,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,0.0,4.0,Unknown
2016,1,31,92,India,6,South Asia,Odisha,Borabandha,18.633968,82.98913,2,Armed Assault,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,0.0,4.0,Unknown
2016,1,31,92,India,6,South Asia,Assam,Chatlapar,25.740039,89.873729,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,United Reformation Protest of India,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,1,31,92,India,6,South Asia,Manipur,Mallom Bomdier,24.630422,93.759936,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,1,31,92,India,6,South Asia,Jammu and Kashmir,Samba district,32.553167,75.110693,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,1,92,India,6,South Asia,Chhattisgarh,Tekadodha,20.388861,81.097718,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,0.0,,
2016,2,1,92,India,6,South Asia,Chhattisgarh,Bheji,18.03077,81.32402,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,2,92,India,6,South Asia,Chhattisgarh,Kanker district,20.160212,81.101143,2,Armed Assault,4,Military,92.0,India,Maoists,5,Firearms,1.0,,
2016,2,2,92,India,6,South Asia,Odisha,Lakhpadar,19.624927,83.384863,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,0.0,,
2016,2,3,92,India,6,South Asia,Chhattisgarh,Aranpur,18.496251,81.294553,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,0.0,,
2016,2,3,92,India,6,South Asia,Punjab,Ludhiana,30.898023,75.860075,1,Assassination,22,Violent Political Party,92.0,India,Khalistan Liberation Force,5,Firearms,0.0,,
2016,2,3,92,India,6,South Asia,Odisha,Nirgundri,19.561122,83.379864,9,Unknown,14,Private Citizens & Property,92.0,India,Maoists,13,Unknown,1.0,,
2016,2,3,92,India,6,South Asia,Assam,Doom Dooma,27.56774,95.55724,1,Assassination,2,Government (General),92.0,India,Moran Tiger Force (MTF),5,Firearms,0.0,,
2016,2,3,92,India,6,South Asia,Assam,Digboi,27.39681,95.622044,2,Armed Assault,1,Business,92.0,India,Moran Tiger Force (MTF),5,Firearms,0.0,,
2016,2,4,92,India,6,South Asia,Uttar Pradesh,Meja,25.286686,81.97384,3,Bombing/Explosion,19,Transportation,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,3,92,India,6,South Asia,Jammu and Kashmir,Nowshera,33.15775,74.242025,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,5,92,India,6,South Asia,Bihar,Kachi Dargah,25.605473,85.146213,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,2.0,3.0,Minor (likely < $1 million)
2016,2,5,92,India,6,South Asia,Meghalaya,Jadigittim,25.377319,90.676019,3,Bombing/Explosion,3,Police,92.0,India,Garo National Liberation Army,6,Explosives,0.0,,
2016,2,5,92,India,6,South Asia,Manipur,Zalembung,25.049281,94.35982,6,Hostage Taking (Kidnapping),1,Business,92.0,India,Unknown,13,Unknown,0.0,,
2016,2,6,92,India,6,South Asia,Bihar,Patna,25.603406,85.136641,6,Hostage Taking (Kidnapping),4,Military,92.0,India,Unknown,13,Unknown,0.0,,
2016,2,8,92,India,6,South Asia,Jharkhand,Pratappur,24.296868,84.636077,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,0.0,,
2016,2,9,92,India,6,South Asia,Meghalaya,Dobakdrop,25.813822,91.047885,6,Hostage Taking (Kidnapping),8,Educational Institution,92.0,India,Unknown,13,Unknown,0.0,,
2016,2,9,92,India,6,South Asia,Manipur,Nambol,24.716082,93.835314,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,10,92,India,6,South Asia,Assam,Dorentikip,25.958158,90.555878,3,Bombing/Explosion,3,Police,92.0,India,Garo National Liberation Army,6,Explosives,0.0,,
2016,2,11,92,India,6,South Asia,Chhattisgarh,Pundari,19.00335,81.06284,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,0.0,,
2016,2,12,92,India,6,South Asia,Manipur,Nungba,24.749162,93.421906,6,Hostage Taking (Kidnapping),2,Government (General),92.0,India,Unknown,13,Unknown,0.0,,
2016,2,12,92,India,6,South Asia,Manipur,Sawombung,24.870348,94.013334,3,Bombing/Explosion,1,Business,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,12,92,India,6,South Asia,Chhattisgarh,Kongupalli,18.736502,80.612907,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,0.0,,
2016,2,12,92,India,6,South Asia,Meghalaya,Emangre,25.305423,90.608678,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,A'chik Matgrik Elite Force (AMEF),13,Unknown,0.0,,
2016,2,12,92,India,6,South Asia,Bihar,Ara,25.554959,84.658611,1,Assassination,22,Violent Political Party,92.0,India,Unknown,5,Firearms,1.0,,
2016,2,13,92,India,6,South Asia,Chhattisgarh,Atalipara,18.493279,81.306487,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,0.0,,
2016,2,13,92,India,6,South Asia,Chhattisgarh,Sangam,20.175066,81.143814,2,Armed Assault,4,Military,92.0,India,Maoists,5,Firearms,1.0,,
2016,2,14,92,India,6,South Asia,Manipur,Ukhrul,25.0847,94.356042,3,Bombing/Explosion,4,Military,92.0,India,People's Liberation Army (India),6,Explosives,0.0,,
2016,2,14,92,India,6,South Asia,Manipur,Litan,24.950064,94.210949,3,Bombing/Explosion,4,Military,92.0,India,Manipur Naga People's Army (MNPA),6,Explosives,0.0,,
2016,2,15,92,India,6,South Asia,Bihar,Uren,25.170729,86.223558,6,Hostage Taking (Kidnapping),19,Transportation,92.0,India,Communist Party of India - Maoist (CPI-Maoist),13,Unknown,0.0,,
2016,2,15,92,India,6,South Asia,Bihar,Jamui,25.01593,86.292694,3,Bombing/Explosion,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,2,15,92,India,6,South Asia,Bihar,Dhabi,24.573333,84.396261,3,Bombing/Explosion,4,Military,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,,
2016,2,15,92,India,6,South Asia,Assam,Dhupdhara,25.95797,91.053189,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Garo National Liberation Army,5,Firearms,0.0,,
2016,2,16,92,India,6,South Asia,Bihar,Muthbharo,24.871401,86.206094,7,Facility/Infrastructure Attack,16,Telecommunication,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2016,2,16,92,India,6,South Asia,Chhattisgarh,Markanar,19.94317,80.465765,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Maoists,5,Firearms,1.0,,
2016,2,16,92,India,6,South Asia,Punjab,Jalandhar,31.341446,75.574852,1,Assassination,22,Violent Political Party,92.0,India,Unknown,5,Firearms,0.0,,
2016,2,16,92,India,6,South Asia,Assam,Dillipathar,27.513254,95.875577,2,Armed Assault,14,Private Citizens & Property,92.0,India,National Socialist Council of Nagaland-Khaplang (NSCN-K),5,Firearms,4.0,,
2016,2,16,92,India,6,South Asia,Kerala,Panoor,11.759672,75.577735,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,16,92,India,6,South Asia,Jharkhand,Nagasoreng,22.962834,85.925558,2,Armed Assault,1,Business,92.0,India,Maoists,5,Firearms,0.0,3.0,Minor (likely < $1 million)
2016,2,16,92,India,6,South Asia,Bihar,Sirsia,25.707495,86.292439,1,Assassination,22,Violent Political Party,92.0,India,Unknown,5,Firearms,2.0,,
2016,2,16,92,India,6,South Asia,Delhi,New Delhi,28.585837,77.153335,3,Bombing/Explosion,19,Transportation,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,17,92,India,6,South Asia,Chhattisgarh,Gatapar,21.39688,80.779629,2,Armed Assault,3,Police,92.0,India,Maoists,5,Firearms,0.0,,
2016,2,17,92,India,6,South Asia,Chhattisgarh,Rajnandgaon district,21.095812,80.776741,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,17,92,India,6,South Asia,Bihar,Bhagalpur,25.248229,87.006952,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,17,92,India,6,South Asia,Meghalaya,Ganol Apal,25.58152,90.272819,6,Hostage Taking (Kidnapping),1,Business,92.0,India,Unknown,5,Firearms,0.0,,
2016,2,19,92,India,6,South Asia,Manipur,Imphal,24.797922,93.940517,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,2,19,92,India,6,South Asia,Jharkhand,Manika,23.896709,84.304574,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Jharkhand Janmukti Parishad (JJP),5,Firearms,0.0,,
2016,2,19,92,India,6,South Asia,Manipur,Khurai,24.776643,93.943962,2,Armed Assault,1,Business,92.0,India,Kangleipak Communist Party (KCP),5,Firearms,1.0,,
2016,2,20,92,India,6,South Asia,Jammu and Kashmir,Sempora,34.031402,74.905649,2,Armed Assault,3,Police,92.0,India,Lashkar-e-Taiba (LeT),6,Explosives,9.0,3.0,Minor (likely < $1 million)
2016,2,19,92,India,6,South Asia,Jharkhand,Newari,23.740464,84.443955,3,Bombing/Explosion,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,2,19,92,India,6,South Asia,Jharkhand,Chope,24.030371,85.225016,7,Facility/Infrastructure Attack,16,Telecommunication,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2016,2,20,92,India,6,South Asia,Chhattisgarh,Aranpur,18.486652,81.229199,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,20,92,India,6,South Asia,West Bengal,Baharampur,24.096063,88.274584,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,1.0,,
2016,2,20,92,India,6,South Asia,Chhattisgarh,Bastanar,18.960437,81.54145,8,Unarmed Assault,14,Private Citizens & Property,92.0,India,Unknown,2,Chemical,0.0,,
2016,2,21,92,India,6,South Asia,Assam,Unknown,26.100851,92.688832,6,Hostage Taking (Kidnapping),10,Journalists & Media,92.0,India,National Democratic Front of Bodoland (NDFB),5,Firearms,0.0,,
2016,2,21,92,India,6,South Asia,Jharkhand,Balu,23.830935,84.660133,3,Bombing/Explosion,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,2,21,92,India,6,South Asia,Jharkhand,Balu,23.830935,84.660133,7,Facility/Infrastructure Attack,16,Telecommunication,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2016,2,21,92,India,6,South Asia,Jharkhand,Balu,23.830935,84.660133,7,Facility/Infrastructure Attack,16,Telecommunication,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2016,2,22,92,India,6,South Asia,Bihar,Sevanan,25.284933,84.938463,7,Facility/Infrastructure Attack,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2016,2,22,92,India,6,South Asia,Jammu and Kashmir,Samba district,32.576211,75.092513,3,Bombing/Explosion,4,Military,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,23,92,India,6,South Asia,Manipur,Imphal,24.797922,93.940517,1,Assassination,10,Journalists & Media,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,23,92,India,6,South Asia,Jharkhand,Bodapath,22.581419,86.483349,3,Bombing/Explosion,20,Unknown,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,,
2016,2,23,92,India,6,South Asia,Bihar,Baraua,25.251157,85.08094,7,Facility/Infrastructure Attack,1,Business,92.0,India,Communist Party of India - Maoist (CPI-Maoist),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
2016,2,23,92,India,6,South Asia,Chhattisgarh,Narayanpur district,19.515551,81.114187,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,24,92,India,6,South Asia,Assam,Hulong Guri,26.630801,94.383925,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Unknown,13,Unknown,0.0,,
2016,2,24,92,India,6,South Asia,Meghalaya,Gabil,25.702566,90.446339,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Garo National Liberation Army,5,Firearms,0.0,,
2016,2,24,92,India,6,South Asia,Meghalaya,Chongpotgre,25.530208,90.176169,3,Bombing/Explosion,20,Unknown,92.0,India,Achik Songna An'pachakgipa Kotok (ASAK),6,Explosives,0.0,,
2016,2,25,92,India,6,South Asia,Jammu and Kashmir,Baramula,34.205604,74.353864,3,Bombing/Explosion,4,Military,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,26,92,India,6,South Asia,Chhattisgarh,Narayanpur district,19.499209,81.102258,3,Bombing/Explosion,20,Unknown,92.0,India,Maoists,6,Explosives,0.0,,
2016,2,26,92,India,6,South Asia,Odisha,Panasput,18.30413,82.357458,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Maoists,13,Unknown,1.0,,
2016,2,27,92,India,6,South Asia,Jharkhand,Tubed,23.8148,84.573854,3,Bombing/Explosion,20,Unknown,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,,
2016,2,27,92,India,6,South Asia,Chhattisgarh,Ghotha,20.264668,81.104263,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Maoists,13,Unknown,1.0,,
2016,2,27,92,India,6,South Asia,Chhattisgarh,Kundla,19.565383,81.36187,2,Armed Assault,14,Private Citizens & Property,92.0,India,Maoists,5,Firearms,1.0,,
2016,2,28,92,India,6,South Asia,Jammu and Kashmir,Azmadbad,33.808505,74.249109,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,2,28,92,India,6,South Asia,Odisha,Dangamati,19.610041,83.383717,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Maoists,13,Unknown,0.0,,
2016,2,28,92,India,6,South Asia,Odisha,Khamesi,19.610329,83.384191,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Maoists,13,Unknown,0.0,,
2016,2,28,92,India,6,South Asia,Meghalaya,Adugre,25.482306,90.226626,3,Bombing/Explosion,3,Police,92.0,India,Garo National Liberation Army,6,Explosives,0.0,,
2016,2,29,92,India,6,South Asia,Manipur,Aimol Satu,24.446404,94.03974,6,Hostage Taking (Kidnapping),8,Educational Institution,92.0,India,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),5,Firearms,1.0,,
2016,2,29,92,India,6,South Asia,Manipur,Kangpokpi,25.151716,93.969859,1,Assassination,2,Government (General),92.0,India,Kuki Independent Organization (KIO/KIA),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,3,1,92,India,6,South Asia,Chhattisgarh,Narayanpur district,19.526203,81.101967,9,Unknown,14,Private Citizens & Property,92.0,India,Maoists,13,Unknown,4.0,,
2016,3,2,92,India,6,South Asia,Manipur,Lamlai,24.866462,94.049513,2,Armed Assault,17,Terrorists/Non-State Militia,92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,3,2,92,India,6,South Asia,Chhattisgarh,Tiralgarh,19.90797,80.445878,2,Armed Assault,14,Private Citizens & Property,92.0,India,Maoists,5,Firearms,1.0,,
2016,3,3,92,India,6,South Asia,Chhattisgarh,Sukma district,18.505995,81.700307,2,Armed Assault,4,Military,92.0,India,Maoists,5,Firearms,3.0,,
2016,3,3,92,India,6,South Asia,Maharashtra,Jambiya,19.608509,80.481742,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Maoists,5,Firearms,1.0,,
2016,3,3,92,India,6,South Asia,Bihar,Mohda,24.795452,84.999431,3,Bombing/Explosion,2,Government (General),92.0,India,Communist Party of India - Maoist (CPI-Maoist),6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,3,3,92,India,6,South Asia,Madhya Pradesh,Sondwa,22.114884,74.37352,1,Assassination,22,Violent Political Party,92.0,India,Unknown,5,Firearms,1.0,,
2016,3,3,92,India,6,South Asia,Bihar,Bariyapur,25.289798,86.573624,2,Armed Assault,14,Private Citizens & Property,92.0,India,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1.0,,
2016,3,3,92,India,6,South Asia,Manipur,Imphal,24.797922,93.940517,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Unknown,9,Melee,0.0,,
2016,3,4,92,India,6,South Asia,Odisha,Puri,19.816625,85.839934,3,Bombing/Explosion,20,Unknown,92.0,India,Unknown,6,Explosives,0.0,,
2016,3,4,92,India,6,South Asia,Bihar,Darauli,26.078056,84.131111,9,Unknown,10,Journalists & Media,92.0,India,Unknown,13,Unknown,0.0,,
2016,3,5,92,India,6,South Asia,Bihar,Jamui,24.928265,86.230355,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,1.0,,
2016,3,6,92,India,6,South Asia,Tamil Nadu,Kattur,10.803509,78.737252,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Unknown,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,3,6,92,India,6,South Asia,Bihar,Motihari,26.647163,84.913763,3,Bombing/Explosion,1,Business,92.0,India,Unknown,6,Explosives,0.0,3.0,Minor (likely < $1 million)
2016,3,6,92,India,6,South Asia,Chhattisgarh,Narayanpur district,19.724015,81.242378,3,Bombing/Explosion,3,Police,92.0,India,Maoists,6,Explosives,2.0,,
2016,3,6,92,India,6,South Asia,Andhra Pradesh,Kumkumpudi,14.378553,79.913673,2,Armed Assault,14,Private Citizens & Property,92.0,India,Maoists,9,Melee,1.0,,
2016,3,7,92,India,6,South Asia,Chhattisgarh,Pallemadi,21.10006,81.030049,2,Armed Assault,1,Business,92.0,India,Maoists,5,Firearms,1.0,3.0,Minor (likely < $1 million)
2016,3,9,92,India,6,South Asia,Manipur,Imphal,24.797922,93.940517,3,Bombing/Explosion,1,Business,92.0,India,People's Revolutionary Party of Kangleipak-Progressive (PREPAK-P),6,Explosives,0.0,3.0,Minor (likely < $1 million)
